age,WORKCLASS,fnlwgt,EDUCATION,educational_num,MARITAL_STATUS,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_>50K
81,1,39895,5,4,4,1,1,1,2,0,0,2,1,0
24,1,42706,#N/A,11,2,9,1,1,1,0,0,60,1,0
24,1,275421,#N/A,11,2,5,2,1,2,0,0,40,1,0
42,1,218302,7,9,3,6,3,1,1,0,0,55,1,0
35,1,241126,10,14,3,6,3,1,1,0,0,40,1,1
34,1,93169,4,10,1,2,5,2,2,0,0,40,1,0
43,5,23157,10,14,3,1,3,1,1,0,1902,50,1,1
45,1,170871,7,9,3,11,3,1,1,7298,0,60,1,1
85,1,115364,7,9,4,6,5,1,1,0,0,35,1,0
25,1,307643,15,12,3,11,3,1,1,3103,0,45,1,1
18,1,184277,7,9,2,6,2,1,2,0,0,25,1,0
61,1,153048,7,9,4,6,1,1,2,0,0,35,1,0
23,1,107801,3,13,2,4,2,1,2,0,0,20,1,0
45,1,191357,#N/A,11,3,11,3,1,1,0,0,40,1,0
50,6,101094,10,14,3,6,3,1,1,0,0,55,1,0
28,1,191177,#N/A,11,1,10,5,1,2,0,1726,40,1,0
40,1,145504,7,9,3,8,3,2,1,0,0,40,1,0
31,1,151763,4,10,3,5,3,1,1,0,0,40,1,0
32,1,355700,12,15,#N/A,10,4,1,2,99999,0,60,1,1
50,1,160572,7,9,3,5,3,1,1,3137,0,47,1,0
41,1,185057,#N/A,11,2,11,1,1,2,0,0,40,#N/A,0
48,1,105138,7,9,1,1,5,3,2,0,0,40,1,0
55,1,148590,8,6,4,11,5,2,2,0,0,40,1,0
35,2,37314,1,16,2,10,1,1,1,0,0,55,1,0
39,6,129573,15,12,3,1,3,1,1,0,0,45,1,0
37,1,198492,7,9,2,7,2,1,1,0,0,40,1,0
38,1,234891,4,10,1,7,1,4,2,0,0,40,1,0
37,3,68899,7,9,3,3,3,1,1,0,0,60,1,1
36,1,250238,14,2,2,2,6,#N/A,2,0,0,40,23,0
47,1,144844,7,9,3,11,3,1,1,0,0,40,1,0
69,5,216269,15,12,4,4,5,1,2,0,0,40,1,0
24,1,136687,7,9,#N/A,5,5,#N/A,2,0,0,40,1,0
41,3,227065,4,10,#N/A,11,1,1,1,0,0,40,1,0
21,#N/A,182288,4,10,2,#N/A,2,1,2,0,0,40,1,0
35,1,200426,#N/A,11,5,10,5,1,2,0,0,44,1,0
38,5,105161,3,13,3,10,3,1,1,0,0,30,1,0
52,5,149508,4,10,3,9,3,1,1,0,0,40,1,1
24,1,353010,3,13,2,5,1,1,1,0,0,65,1,0
36,4,112847,3,13,3,10,3,3,1,0,0,40,1,0
34,3,137223,8,6,2,2,2,1,2,0,0,40,1,0
24,1,204244,6,5,2,2,1,1,2,0,0,37,1,0
23,3,121407,7,9,2,7,2,1,2,0,0,35,1,0
39,3,103110,3,13,3,10,3,1,1,0,0,50,1,0
35,1,147638,7,9,3,4,4,3,2,0,0,40,29,0
46,1,27669,7,9,2,2,1,1,2,0,0,28,1,0
43,#N/A,218558,7,9,3,#N/A,3,1,1,0,0,40,1,0
35,1,308489,3,13,3,6,3,2,1,0,0,50,1,0
19,1,344592,7,9,2,6,1,2,2,0,0,35,1,0
18,1,421350,9,7,2,7,2,1,1,0,0,20,1,0
42,1,162140,3,13,3,1,3,1,1,7298,0,45,1,1
45,1,112283,3,13,3,6,3,1,1,0,0,55,1,0
33,6,49795,3,13,2,10,1,1,1,0,0,45,1,0
51,1,93690,7,9,3,1,3,1,1,0,0,40,1,1
31,1,159737,8,6,2,4,5,2,2,0,0,40,1,0
25,1,160300,3,13,2,1,1,1,1,0,0,35,1,0
60,3,21101,7,9,3,8,3,4,1,0,0,50,1,0
39,1,126569,7,9,2,11,1,1,1,0,0,40,24,0
50,1,206862,10,14,3,1,3,1,1,0,0,65,1,1
29,1,100579,#N/A,11,1,1,1,1,2,0,0,40,1,0
21,#N/A,357029,4,10,3,#N/A,4,2,2,2105,0,20,1,0
45,1,51744,3,13,2,1,1,1,2,0,0,42,1,0
48,1,118889,7,9,3,6,3,1,1,2885,0,15,1,0
39,#N/A,180868,9,7,2,#N/A,1,2,2,0,0,40,1,0
57,6,127728,12,15,3,10,3,1,1,15024,0,60,1,1
27,1,114967,3,13,2,12,1,1,1,0,0,40,1,0
41,2,129865,7,9,1,11,5,1,1,0,0,40,1,0
29,1,246933,7,9,2,4,6,1,1,0,0,40,7,0
23,#N/A,163053,8,6,2,#N/A,1,1,2,0,0,20,1,0
40,5,141649,#N/A,11,3,9,3,1,1,0,0,40,1,1
17,5,246308,9,7,2,10,2,1,2,0,0,20,16,0
26,1,122999,10,14,2,10,1,1,1,8614,0,40,1,1
30,1,144949,3,13,2,4,2,1,1,0,2559,40,1,1
40,1,138975,7,9,3,11,3,1,1,0,0,56,1,0
41,3,37618,15,12,3,11,3,1,1,0,0,60,1,1
45,6,84324,15,12,3,10,3,1,1,0,0,50,1,1
39,1,191841,15,12,#N/A,10,1,1,2,0,0,30,1,0
18,#N/A,136172,9,7,2,#N/A,2,1,1,0,0,35,1,0
24,1,251603,7,9,2,4,2,1,2,0,0,40,1,0
47,1,168262,10,14,#N/A,1,1,1,1,99999,0,50,1,1
29,1,257992,#N/A,11,2,6,2,2,1,0,0,23,1,0
62,1,368476,13,3,3,8,3,1,1,0,0,24,7,0
30,2,218640,4,10,3,10,4,2,2,0,0,40,1,1
19,1,151806,4,10,2,2,1,1,2,0,0,40,1,0
29,1,383745,7,9,3,5,3,1,1,0,1887,30,1,1
39,4,30916,4,10,3,1,3,1,1,0,1902,50,1,1
39,1,99065,3,13,3,7,4,1,2,0,0,40,24,1
25,1,196947,3,13,2,6,2,1,2,0,0,40,1,0
27,1,183148,7,9,2,2,1,2,1,0,0,40,1,0
56,1,146660,7,9,1,7,5,1,1,0,0,10,1,0
20,1,258517,4,10,2,7,2,1,1,0,0,25,1,0
21,1,165107,4,10,2,14,2,1,2,0,0,40,1,0
49,1,62793,7,9,1,6,2,1,2,0,0,40,1,0
42,5,267252,10,14,#N/A,1,5,2,1,0,0,45,1,1
48,5,148121,3,13,5,4,5,3,2,0,0,40,9,0
20,1,278391,4,10,2,4,2,1,1,0,0,25,34,0
63,#N/A,52750,3,13,3,#N/A,3,1,1,0,0,40,1,0
38,1,208358,7,9,3,11,3,1,1,0,0,40,1,1
37,1,179088,4,10,1,4,1,1,2,0,0,40,1,0
32,3,134737,3,13,3,5,3,1,1,0,0,70,1,1
29,1,224215,4,10,3,11,3,1,1,0,0,40,1,1
61,1,193479,7,9,4,4,5,1,2,0,0,24,1,0
69,1,174474,8,6,#N/A,5,1,1,2,0,0,28,30,0
29,1,108253,3,13,3,10,4,#N/A,2,0,0,40,1,0
60,1,125019,3,13,1,10,1,1,2,8614,0,48,1,1
48,1,119471,1,16,3,10,3,3,1,0,0,40,19,1
20,#N/A,239805,4,10,2,#N/A,1,1,1,0,0,16,1,0
18,1,131033,9,7,2,2,6,2,1,0,0,15,1,0
53,1,108435,7,9,3,12,3,1,1,0,0,40,5,0
51,1,163826,7,9,3,3,3,1,1,0,0,40,1,1
51,3,176240,15,12,3,6,3,1,1,0,0,40,1,1
29,3,322238,7,9,2,8,1,1,1,0,0,40,1,0
39,5,43702,#N/A,11,3,4,4,1,2,0,0,37,1,0
68,1,161744,8,6,3,6,3,1,1,0,0,16,1,0
48,1,316101,7,9,1,1,5,1,2,0,0,40,1,0
34,4,223267,4,10,1,9,2,1,1,0,0,72,1,0
46,6,67725,3,13,3,1,3,1,1,0,0,10,1,0
25,1,213383,4,10,2,12,2,1,1,0,0,40,1,0
17,#N/A,145886,9,7,2,#N/A,2,1,2,0,0,30,1,0
52,1,259363,7,9,3,11,3,1,1,0,0,50,1,1
44,3,193882,12,15,3,10,3,1,1,0,0,50,1,1
43,3,171351,15,12,3,11,3,1,1,0,0,20,1,0
36,1,206521,7,9,2,5,1,1,1,0,0,40,1,0
43,1,57600,1,16,5,10,1,1,2,0,0,40,#N/A,0
64,1,132519,7,9,3,7,4,2,2,0,0,40,1,0
29,1,282389,#N/A,11,2,4,1,1,1,0,0,70,1,0
31,1,181751,7,9,1,4,1,1,2,0,0,40,1,0
22,1,202125,7,9,3,6,3,1,1,0,0,50,1,0
48,3,58683,4,10,3,6,3,1,1,0,0,70,1,1
52,2,295826,10,14,1,10,5,1,2,0,1876,50,1,0
21,1,457162,4,10,2,6,2,2,1,0,0,17,1,0
21,1,164019,4,10,2,8,2,2,1,0,0,10,1,0
57,3,253914,14,2,3,6,3,1,1,0,0,35,7,0
50,1,163002,7,9,#N/A,4,6,1,2,0,0,40,1,0
21,#N/A,105312,7,9,2,#N/A,1,1,2,0,0,20,1,0
32,1,236770,4,10,1,6,1,1,1,0,0,50,1,0
41,1,114157,7,9,1,5,2,1,1,0,0,40,1,0
22,6,375422,3,13,2,4,2,1,1,0,0,40,3,0
18,1,92008,7,9,2,7,6,1,2,0,0,28,1,0
58,5,310085,8,6,3,3,3,1,1,0,0,40,1,0
19,1,387215,4,10,2,12,2,1,1,0,1719,16,1,0
53,1,183668,7,9,3,11,3,1,1,3464,0,34,1,0
18,1,358121,4,10,2,6,2,1,2,0,0,25,1,0
21,1,216181,4,10,2,6,2,1,1,0,0,35,1,0
33,1,155781,12,15,2,10,1,1,1,0,0,40,1,1
27,1,420351,7,9,2,3,2,1,1,0,0,40,1,0
45,1,37987,4,10,3,6,3,1,1,0,0,45,1,0
35,1,57640,7,9,3,11,3,1,1,0,0,35,1,0
26,1,108035,7,9,2,1,1,1,2,0,0,40,1,0
30,1,426017,9,7,2,2,2,1,2,0,0,19,1,0
29,3,70604,7,9,3,8,3,1,1,3464,0,40,1,0
35,1,142874,15,12,5,6,2,2,2,0,0,36,1,0
29,1,200381,9,7,2,1,1,1,2,0,0,40,1,0
51,5,170579,7,9,3,3,3,1,1,0,0,40,1,1
25,1,155320,3,13,2,1,2,1,1,0,0,45,1,0
30,6,178383,4,10,3,11,3,2,1,0,0,70,1,0
60,1,210064,7,9,1,9,1,1,1,0,0,40,1,0
44,2,204361,10,14,2,1,1,1,2,0,0,40,1,0
55,5,253062,4,10,3,10,3,1,1,0,0,40,1,1
41,1,144460,4,10,1,5,2,1,1,0,0,40,5,0
40,5,202872,10,14,3,10,4,1,2,0,0,40,1,1
52,5,205767,10,14,3,10,3,2,1,0,0,40,1,1
17,1,108402,8,6,2,6,2,1,2,0,0,20,1,0
25,1,29020,15,12,1,4,1,2,2,0,0,45,1,0
34,6,175761,3,13,3,10,3,1,1,0,0,60,1,1
47,1,97419,7,9,3,9,4,2,2,0,0,40,1,0
40,1,211938,8,6,2,3,1,1,1,0,0,40,1,0
45,3,160724,3,13,3,1,3,3,1,0,0,45,10,1
54,6,117674,3,13,3,6,3,1,1,0,0,40,1,1
51,1,282549,7,9,3,5,3,2,1,3137,0,40,1,0
21,#N/A,253190,4,10,2,#N/A,2,1,1,0,0,48,1,0
50,1,243322,7,9,5,3,1,1,1,0,0,45,1,0
41,3,97277,#N/A,11,1,2,5,1,2,0,0,10,1,0
43,1,105936,7,9,3,4,4,1,2,0,0,35,1,1
43,1,245317,7,9,3,3,3,1,1,0,0,50,1,0
60,1,80927,5,4,3,3,3,1,1,0,0,50,1,1
18,1,274057,9,7,2,2,2,2,1,0,0,8,1,0
39,1,187847,4,10,2,11,1,1,1,0,0,40,1,0
41,1,307468,7,9,3,3,3,1,1,0,0,50,1,0
29,1,147340,4,10,2,6,2,1,2,0,0,40,1,0
37,1,348739,3,13,3,10,3,1,1,0,0,45,1,1
30,1,121142,3,13,2,6,1,1,1,0,0,40,1,1
17,1,114798,8,6,2,2,2,1,2,0,0,20,1,0
45,1,176841,7,9,2,2,1,1,2,0,0,40,23,0
26,1,112847,7,9,2,7,1,1,1,0,0,40,1,0
36,1,213008,7,9,1,8,1,1,1,0,0,40,1,0
37,1,162834,4,10,2,11,1,1,1,0,0,40,1,0
51,3,78631,4,10,3,1,3,4,1,0,0,60,1,0
32,5,168387,10,14,3,10,3,1,1,0,0,50,1,0
26,1,34110,4,10,2,9,1,1,1,0,0,44,1,0
71,5,303860,10,14,4,1,1,1,1,2050,0,20,1,0
24,1,90046,3,13,#N/A,1,1,1,2,0,0,40,1,0
67,1,150516,5,4,3,11,3,1,1,0,0,24,1,0
25,1,169100,10,14,3,1,3,1,1,0,0,40,1,0
44,5,254146,10,14,3,10,3,1,1,0,0,40,1,1
30,1,180168,3,13,1,10,1,1,2,0,0,38,1,0
34,1,314646,6,5,3,11,3,1,1,0,0,40,1,0
40,1,222756,4,10,3,5,3,1,1,0,0,40,1,1
43,1,260761,7,9,3,5,3,1,1,0,0,40,7,0
43,1,75993,4,10,3,6,3,1,1,7688,0,40,1,1
66,6,185369,8,6,3,6,3,1,1,0,0,30,1,0
59,1,95283,14,2,3,5,3,1,1,0,0,40,1,0
31,1,327825,7,9,#N/A,5,5,1,2,0,2238,40,1,0
55,1,308373,4,10,3,1,4,1,2,0,0,40,1,1
26,1,272618,3,13,3,6,3,1,1,0,0,55,1,0
22,2,156773,4,10,2,10,1,1,1,0,0,15,#N/A,0
52,1,191529,3,13,1,8,1,1,1,0,0,40,1,0
40,1,116218,4,10,#N/A,4,5,1,2,0,0,45,1,0
28,1,89813,7,9,1,7,1,1,2,0,0,40,1,0
31,1,263561,3,13,3,11,3,1,1,0,0,40,1,1
28,1,70034,3,13,3,6,3,1,1,0,0,45,1,1
35,3,22641,7,9,3,3,3,4,1,0,0,40,1,0
23,1,130905,3,13,2,6,2,1,2,0,0,40,1,0
26,1,108542,7,9,2,11,2,1,1,0,0,35,1,0
48,1,175958,3,13,1,10,1,1,1,0,0,30,1,0
39,1,176186,4,10,3,5,3,1,1,0,0,40,1,1
50,5,50178,4,10,3,11,3,1,1,4064,0,55,1,0
51,6,195638,4,10,#N/A,6,1,1,2,0,0,40,1,0
40,3,280433,3,13,3,11,3,1,1,0,0,50,1,0
29,1,101108,7,9,1,2,1,1,2,0,0,15,1,0
35,6,185621,3,13,2,1,1,1,2,0,0,60,1,1
20,1,316043,9,7,2,2,2,2,1,594,0,20,1,0
24,1,139989,3,13,2,6,2,2,1,0,0,40,1,0
51,1,306785,7,9,1,4,1,1,2,0,0,40,1,0
20,1,235442,4,10,2,2,1,1,1,0,0,35,1,0
42,6,190044,#N/A,11,3,1,3,1,1,7298,0,52,1,1
33,1,109996,15,12,5,10,2,1,2,0,0,40,1,0
23,1,150683,4,10,2,1,2,1,1,0,0,40,1,0
29,1,367706,4,10,2,4,2,2,1,0,0,40,1,0
32,1,151053,4,10,2,11,5,1,1,0,0,40,1,0
51,1,45599,7,9,1,10,1,1,1,0,0,40,1,0
53,4,314871,4,10,#N/A,4,1,2,2,0,0,40,1,0
19,1,188568,4,10,2,14,1,1,2,0,0,40,1,0
71,3,141742,7,9,4,8,5,1,1,1731,0,5,1,0
59,1,184493,4,10,3,6,3,1,1,0,0,40,1,1
40,1,198096,7,9,3,5,3,1,1,0,0,40,1,1
33,1,116294,3,13,2,10,2,1,2,0,0,40,1,1
46,1,164749,4,10,3,1,3,1,1,0,0,40,1,1
49,1,99179,3,13,2,10,1,1,2,0,0,40,1,0
20,1,137300,#N/A,11,2,5,5,1,2,0,0,40,1,0
43,1,144778,3,13,3,10,3,1,1,0,0,55,5,1
31,1,292592,7,9,3,5,4,1,2,0,0,40,1,0
28,1,197113,7,9,2,5,2,#N/A,1,0,0,50,16,0
34,1,111985,7,9,3,6,3,1,1,0,0,50,1,1
28,1,274964,7,9,3,11,3,1,1,0,0,38,1,0
66,#N/A,31362,4,10,3,#N/A,3,1,1,0,0,20,1,0
22,1,54560,7,9,3,3,3,1,1,0,0,60,1,0
28,1,241607,7,9,2,8,1,1,1,0,0,40,1,0
53,1,123011,10,14,3,1,3,1,1,0,0,45,1,1
41,5,297248,12,15,3,10,3,1,1,0,2415,45,1,1
42,1,256448,4,10,2,2,1,1,1,0,0,15,1,0
65,#N/A,221881,9,7,3,#N/A,3,1,1,0,0,40,7,0
33,1,156464,3,13,2,6,1,1,1,0,0,50,1,1
56,4,75804,10,14,1,10,1,1,1,0,0,48,1,0
78,#N/A,74795,15,12,4,#N/A,1,1,2,0,0,4,1,0
31,1,162160,7,9,3,11,3,1,1,0,0,47,1,0
29,#N/A,99297,7,9,3,#N/A,1,3,2,0,0,40,20,0
51,1,40230,7,9,3,1,4,1,2,0,0,60,1,0
24,1,183594,#N/A,11,2,11,2,1,1,0,0,20,1,0
54,1,191072,3,13,1,7,1,1,1,0,0,35,1,0
41,3,138077,10,14,3,1,4,1,2,0,0,10,1,1
43,1,178417,3,13,1,10,1,1,1,0,0,40,1,0
59,1,366618,6,5,3,2,3,1,1,0,0,30,1,0
43,1,125833,3,13,3,4,3,3,1,0,0,40,15,0
33,6,374905,7,9,3,6,3,1,1,0,0,50,1,1
29,1,213692,4,10,2,11,2,1,1,0,0,45,1,0
27,1,85126,7,9,2,5,1,1,2,0,0,40,1,0
38,6,269318,4,10,3,1,3,1,1,7298,0,40,1,1
67,1,249043,4,10,3,6,3,1,1,6767,0,40,1,0
53,3,67198,5,4,3,1,4,1,2,0,0,80,1,0
28,#N/A,306693,4,10,3,#N/A,6,1,2,0,0,20,1,0
22,1,316509,7,9,2,11,1,1,1,0,0,50,1,0
38,1,183279,4,10,3,11,3,1,1,0,0,43,1,0
33,1,169269,3,13,3,10,3,1,1,15024,0,40,16,1
38,6,64875,#N/A,11,1,8,1,1,1,0,0,50,1,0
21,1,344492,4,10,2,2,2,1,2,0,0,30,1,0
32,1,309513,7,9,3,11,3,1,1,0,0,50,1,0
43,1,38946,3,13,3,10,3,1,1,0,0,50,1,1
51,1,29887,3,13,1,12,1,1,1,0,1590,40,1,0
31,1,48588,4,10,3,11,3,1,1,0,0,40,1,0
24,1,153082,7,9,2,2,1,1,1,0,0,35,1,0
23,1,70919,3,13,2,1,1,1,1,0,0,40,1,0
18,1,244571,9,7,2,4,2,1,2,0,0,10,1,0
21,6,225442,7,9,2,8,2,1,1,0,0,40,1,0
45,3,196858,7,9,3,1,3,1,1,0,0,60,1,0
63,1,133144,7,9,3,10,3,1,1,0,0,45,1,0
62,#N/A,170114,15,12,3,8,3,1,1,0,0,50,1,0
52,1,42902,6,5,#N/A,2,1,2,1,0,0,40,1,0
41,5,174491,7,9,#N/A,2,5,2,2,0,0,40,1,0
24,1,374763,9,7,#N/A,11,1,1,1,0,0,40,7,0
57,1,61298,13,3,#N/A,5,6,1,2,0,0,40,6,0
20,1,185452,7,9,2,4,2,1,2,0,0,40,1,0
60,#N/A,141580,7,9,3,#N/A,3,1,1,0,0,50,1,1
59,1,99131,10,14,4,1,1,1,2,0,0,40,1,1
21,1,226145,4,10,2,7,2,1,1,0,0,30,1,0
72,5,45612,15,12,1,10,5,2,2,0,0,16,1,0
26,1,175789,7,9,1,7,2,1,2,0,0,40,1,0
47,5,204698,10,14,3,10,3,1,1,0,0,40,1,0
29,1,262758,15,12,2,2,5,2,1,0,625,60,1,0
38,2,341643,15,12,2,1,1,1,1,0,0,60,1,0
34,1,136331,7,9,3,3,3,1,1,0,0,60,1,0
39,4,129573,4,10,3,4,3,1,1,0,0,50,1,0
51,1,300816,3,13,2,4,5,1,1,0,0,20,1,0
50,6,219420,7,9,3,6,3,1,1,0,0,50,1,1
24,1,311311,3,13,2,6,1,1,1,0,0,40,1,0
33,1,213813,4,10,1,12,5,1,2,0,0,40,1,0
18,1,110142,7,9,2,6,2,1,2,0,0,40,1,0
63,1,158609,8,6,4,5,1,1,2,0,0,20,1,0
43,1,281422,15,12,2,4,1,2,2,0,0,45,1,0
30,1,154950,4,10,3,1,3,1,1,15024,0,60,1,1
27,1,89813,3,13,2,10,1,1,2,0,0,40,1,0
30,1,143540,6,5,3,8,3,1,1,0,0,40,1,0
23,4,244480,4,10,2,4,5,1,2,0,0,15,1,0
39,1,98776,4,10,1,1,1,1,1,0,0,50,1,1
20,1,406641,4,10,2,4,2,1,2,0,0,35,1,0
23,1,205939,7,9,3,11,3,1,1,0,0,38,1,0
32,1,162041,4,10,1,2,5,1,2,0,0,30,1,0
50,1,102346,3,13,3,1,4,1,2,0,2415,20,1,1
31,1,176185,10,14,3,1,3,1,1,0,0,60,33,1
25,1,98155,4,10,2,3,5,1,1,0,0,40,1,0
40,2,67874,3,13,3,4,3,1,1,0,1887,45,1,1
24,1,329852,7,9,2,5,1,1,1,0,0,40,1,0
57,5,190747,6,5,3,2,3,1,1,0,0,40,1,0
25,1,209970,4,10,2,2,1,1,2,0,0,45,1,0
19,1,237433,7,9,2,10,1,1,2,4416,0,40,1,0
44,1,249332,7,9,3,3,3,1,1,0,0,40,6,0
48,1,121253,3,13,5,6,5,1,2,0,2472,70,1,1
60,1,117909,#N/A,11,3,10,3,1,1,7688,0,40,1,1
24,1,239663,4,10,3,4,3,1,1,0,0,15,1,0
45,#N/A,154430,4,10,1,#N/A,1,1,2,0,0,35,1,0
22,1,184779,7,9,2,10,1,1,2,0,0,40,1,0
66,3,176315,3,13,1,6,1,1,1,401,0,20,1,0
31,1,255004,3,13,2,1,1,1,1,0,1741,38,1,0
59,2,173422,5,4,3,11,3,1,1,5013,0,38,1,0
33,3,155343,4,10,2,8,1,1,1,0,0,72,1,0
43,1,413297,7,9,3,11,3,1,1,0,0,45,1,0
27,1,405177,7,9,2,4,2,1,2,0,0,35,1,0
32,1,167063,3,13,3,12,3,1,1,0,0,40,1,0
29,1,108574,10,14,2,10,1,1,2,0,0,40,1,1
27,5,322208,4,10,2,3,2,1,1,0,0,40,1,0
23,1,388811,7,9,2,4,2,1,2,0,0,40,1,0
35,1,98900,4,10,1,4,5,1,2,0,0,40,1,0
46,1,82946,7,9,2,6,1,1,2,0,0,40,1,0
44,1,119281,12,15,3,10,3,1,1,0,0,50,1,1
33,1,87310,6,5,2,5,1,1,1,0,0,50,1,0
28,1,206125,4,10,3,11,3,1,1,0,0,40,1,0
64,#N/A,49194,9,7,3,#N/A,3,1,1,0,0,30,1,0
35,1,138441,7,9,3,7,3,1,1,0,0,35,1,0
51,1,120173,#N/A,11,3,11,3,1,1,3103,0,50,1,1
57,1,199934,3,13,3,1,3,1,1,0,0,40,1,1
44,1,127592,3,13,3,12,3,1,1,0,0,40,1,0
22,1,189924,4,10,2,2,1,1,2,0,0,50,1,0
52,1,155434,7,9,3,1,3,1,1,0,0,48,1,0
53,5,202420,5,4,3,3,3,2,1,0,0,40,1,0
49,1,204629,3,13,3,1,3,1,1,0,0,40,1,1
47,3,166894,4,10,1,10,5,2,2,0,0,40,1,0
27,1,169662,3,13,3,10,3,1,1,0,0,42,1,1
24,2,231473,15,12,3,4,3,1,1,0,0,30,1,0
47,1,147236,7,9,3,11,3,1,1,0,0,40,1,1
26,5,336969,3,13,3,10,3,1,1,0,0,28,23,0
57,1,211804,3,13,3,10,3,1,1,3103,0,50,1,1
42,1,227968,7,9,2,2,5,2,2,0,0,28,31,0
51,3,125417,10,14,3,1,3,1,1,0,0,42,1,1
37,1,178136,7,9,3,5,3,2,1,0,0,40,1,0
32,4,191385,15,12,1,9,1,1,1,2174,0,40,1,0
25,1,187653,7,9,2,7,1,1,1,0,0,48,1,0
29,1,88432,#N/A,11,3,11,3,1,1,0,0,50,1,0
32,1,93213,15,12,3,5,3,1,1,0,0,62,1,0
41,1,67065,#N/A,11,3,6,3,1,1,0,0,40,1,0
21,1,32950,4,10,2,6,5,1,1,0,0,40,1,0
39,1,224531,7,9,3,11,3,1,1,7298,0,40,1,1
32,1,27207,8,6,2,11,1,1,1,0,0,50,1,0
59,5,62020,7,9,4,11,1,2,1,0,0,40,1,0
33,1,125856,7,9,3,11,3,1,1,0,0,40,1,0
51,1,191659,4,10,3,1,3,1,1,0,1887,65,1,1
17,1,207791,8,6,2,7,2,1,1,0,0,20,1,0
45,3,174426,4,10,2,10,1,1,1,0,0,35,1,0
49,5,177114,10,14,1,10,1,1,2,0,0,60,1,0
21,1,213041,7,9,2,4,2,1,2,0,0,40,18,0
35,1,272019,9,7,3,11,3,1,1,0,2057,40,1,0
28,1,142712,3,13,3,1,3,1,1,0,1902,57,1,1
58,3,166258,4,10,3,4,3,1,1,0,0,50,1,0
71,1,193530,9,7,2,14,1,1,2,0,0,75,1,0
40,1,206066,7,9,3,11,3,1,1,0,0,50,1,0
31,1,342019,15,12,3,10,3,1,1,0,0,40,1,0
31,1,302626,4,10,1,4,5,1,2,0,0,40,1,0
29,1,215504,7,9,3,5,3,1,1,0,0,40,1,0
44,1,235786,4,10,3,10,3,1,1,7298,0,45,1,1
21,3,57298,4,10,2,4,2,1,2,0,0,15,1,0
43,1,188905,13,3,#N/A,5,1,1,2,0,0,40,7,0
61,3,186000,#N/A,11,4,11,5,1,2,0,0,40,11,0
46,1,45288,3,13,2,2,1,1,1,0,0,40,1,0
25,1,63062,4,10,2,8,2,1,1,0,0,60,1,0
21,1,175121,4,10,2,8,2,1,1,0,0,40,1,0
48,1,56071,3,13,3,11,3,1,1,0,0,40,1,1
36,1,126675,3,13,3,10,3,1,1,0,0,45,1,1
41,1,116391,3,13,3,1,3,1,1,0,0,40,1,1
26,1,371556,4,10,2,4,1,1,2,0,0,40,1,0
18,#N/A,151552,9,7,2,#N/A,6,1,2,0,0,15,1,0
72,#N/A,303588,7,9,3,#N/A,3,1,1,0,0,20,1,0
32,1,402089,3,13,3,4,4,1,2,0,0,2,1,0
41,1,123306,4,10,3,8,3,1,1,0,0,40,1,0
27,1,191230,4,10,2,7,1,2,1,0,0,25,1,0
24,1,235722,7,9,2,2,1,1,1,0,0,40,1,0
35,1,360814,6,5,1,11,1,1,1,0,0,45,1,0
31,1,153078,15,12,2,11,2,#N/A,1,0,0,50,1,0
43,1,170482,7,9,#N/A,5,1,1,2,0,0,44,1,0
20,1,432154,7,9,2,6,2,1,2,0,0,8,7,0
19,#N/A,200790,2,8,3,#N/A,6,1,2,15024,0,40,1,1
29,5,90956,7,9,3,9,3,1,1,0,0,40,1,0
30,1,186824,7,9,3,9,3,1,1,0,0,40,1,1
36,3,278553,12,15,3,10,3,2,1,15024,0,75,1,1
32,1,133861,3,13,2,1,1,1,1,13550,0,48,1,1
19,1,167087,7,9,2,4,1,1,2,0,0,40,1,0
34,6,156192,4,10,3,1,3,1,1,0,0,45,1,1
59,6,188877,7,9,3,6,3,1,1,0,0,50,1,1
54,1,141272,7,9,3,4,4,1,2,0,0,40,1,1
53,1,107096,3,13,2,6,5,1,1,0,1669,50,1,0
29,1,181822,3,13,2,6,1,1,1,0,0,40,1,0
19,1,98605,4,10,2,2,2,1,2,0,0,20,1,0
35,1,338611,4,10,1,4,5,1,2,0,0,40,1,0
30,1,110594,7,9,1,4,2,1,2,0,0,40,1,0
28,1,197222,4,10,2,12,2,1,2,0,0,38,1,0
50,5,66544,10,14,1,10,5,1,2,0,0,65,1,0
27,1,492263,8,6,#N/A,5,2,1,1,0,0,35,7,0
29,1,174163,4,10,1,1,1,1,2,0,0,40,1,0
41,1,309990,3,13,1,4,5,1,2,0,0,33,1,0
38,1,393945,#N/A,11,1,12,1,1,2,0,0,36,1,0
25,1,219199,9,7,1,5,1,1,1,0,0,40,1,0
27,1,297457,7,9,2,4,2,2,1,0,0,40,1,0
44,1,107584,10,14,3,4,3,1,1,3908,0,50,1,0
40,1,112247,3,13,2,1,1,1,2,0,0,50,1,0
47,4,99549,4,10,1,4,5,2,2,0,0,40,1,0
51,2,194475,4,10,1,10,1,1,2,0,0,40,1,0
24,1,270872,7,9,2,11,6,1,1,594,0,40,#N/A,0
55,1,381965,3,13,3,11,6,1,1,0,0,40,1,0
44,6,120277,3,13,3,1,3,1,1,99999,0,45,1,1
31,1,190027,7,9,2,2,6,2,2,0,0,40,#N/A,0
